张艳,主任医师,神经内科诊室,哈尔滨医科大学附属第一医院,10.0,擅长：脑血管病、周围神经病变、帕金森病和老年性痴呆。,￥60,暂无排班
陈亮,副主任医师,神经内科,重庆市第五人民医院,10.0,擅长：脑血管病，神经心理学，焦虑症，抑郁症，认知障碍，...,￥30,￥30
陈珺,主任医师,心脏内科,天津医科大学总医院,10.0,擅长：高血压、冠心病、心律失常、心衰等心血管内科疾病的...,￥30,未开通
魏行纬,住院医师,呼吸内科,海南省人民医院,10.0,擅长：全科专业，擅长上感肺炎慢阻肺高血压冠心病...,￥20,￥10
陈芳芳,副主任医师,感染科,甘肃省第二人民医院,10.0,擅长：病毒性肝炎、肝硬化及其并发症的治疗。艾滋病及其他...,￥20,￥50
蒲鹏,副主任医师,心血管内科,重庆医科大学附属第一医院,10.0,擅长：冠心病，高血压，心力衰竭及心血管疑难危重症,￥50,未开通
郑毅,副主任医师,感染性疾病科,浙江省新华医院,10.0,擅长：慢性乙型病毒肝炎临床治愈，慢性丙型病毒性肝炎，脂...,￥39,￥100
胡曦,主治医师,消化内科,汕头大学医学院第一附属医院,10.0,擅长：消化内科疾病,￥20,暂无排班
程宗新,副主任医师,神经内科,南昌大学第三附属医院,10.0,擅长：心脑血管病的常见病、多发病、部分疑难病，心身疾病...,￥20,￥49
刘金殿,副主任医师,消化肝病科,甘肃省武威肿瘤医院,10.0,擅长：消化内科疾病的诊断与治疗，掌握熟悉消化内镜的基本...,￥30,￥100
张凡凡,主治医师,心血管内科,泰安市中心医院,10.0,擅长：疑难心电图及起搏器心电图分析，高血压及冠心病治疗...,￥0,￥30
朱吉安,主治医师,心血管病科,泰安市中医医院,10.0,擅长：中西医结合治疗心血管系统常见病、多发病，如冠心病...,￥0,￥20
郝志民,主治医师,感染性疾病科,菏泽市中医医院,10.0,擅长：治疗小儿疱疹性咽峡炎、感冒、咳嗽、发热、急慢性肝...,￥20,￥68
刁鸿英,主任医师,心血管内科,吉林大学第二医院,10.0,擅长：冠心病(心绞痛、心肌梗死)、高血压、心律失常、心...,￥30,暂无排班
沈春玲,副主任医师,普通内科,宁波市医疗中心李惠利医院,10.0,擅长：内科各种常见病、多发病的诊治，尤其在糖尿病、高血...,￥30,￥40
张传英,副主任医师,内分泌科,天津市武清区中医医院,10.0,擅长：糖尿病，糖尿病周围神经病变，糖尿病肾病，糖尿病视...,￥20,￥30
何云,主治医师,消化内分泌科,随州市中心医院,10.0,擅长：常见消化内科相关疾病，比如反流性食管炎，胃炎，胃...,￥18,暂无排班
余洋,主治医师,内分泌内科,北京大学第一医院,10.0,擅长：糖尿病、甲状腺疾病及肾上腺疾病等,￥49,未开通
韩锐,副主任医师,呼吸内科,合肥市第一人民医院,10.0,擅长：呼吸系统疾病，包括肺部肿瘤，感染、呼吸危重症、慢...,￥30,￥100
孙鲁生,主治医师,综合内科,秦皇岛市第一医院,10.0,擅长：秦皇岛市第一医院内科主治医师，尤为擅长冠心病的临...,￥20,￥50
李静,主任医师,老年综合内科二,哈尔滨医科大学附属第二医院,10.0,擅长：老年心脑血管病，高血压，老年糖尿病，骨质疏松，认...,￥50,暂无排班
任冬梅,副主任医师,内分泌科,中国人民解放军联勤保障部队第九六〇医院,9.9,擅长：糖尿病，甲亢甲减，高血脂，高血压，冠心病，脑梗塞...,￥200,暂无排班
王琳,副主任医师,血液科,山东大学齐鲁医院,,擅长：对各种临床常见、疑难血液病具有较高的诊疗水平，特...,￥80,暂无排班
连豫苞,主任医师,感染科,三明市第一医院,10.0,擅长：病毒性肝炎、脂肪肝等各类肝病，发热、呼吸道感染、...,￥30,暂无排班
徐明伟,主任医师,普内科,甘肃省第二人民医院,,擅长：内科的相关疾病,￥20,￥50
常红,主任医师,血液内科,四川大学华西医院,10.0,擅长：各种血液检查报告解读，用药建议及诊后指导。血液科...,￥200,￥600
蒋卫民,主任医师,感染发热,复旦大学附属华山医院,9.9,擅长：各种病毒性肝炎、肝功能异常、各种发热性疾病、寄生...,￥300,￥500
徐蔚海,主任医师,神经科,北京协和医院,9.9,擅长：疑难脑卒中，青年卒中，中枢神经系统疾病疑难疾病，...,￥650,未开通
张海鹏,住院医师,呼吸科,四川大学华西医院,10.0,擅长：呼吸道疾病例如上呼吸道感染，各类肺炎，COPD，...,￥30,￥60
汤正义,主任医师,门诊内分泌,上海交通大学医学院附属瑞金医院,9.9,擅长：糖尿病血糖控制与疑难并发症的诊治，甲状腺、肾上腺...,￥300,未开通
李凯,副主任医师,消化内科,西京医院,10.0,擅长：肝硬化，肝癌，消化道出血，腹水，病毒性肝炎等慢性...,￥80,未开通
孙晓红,主任医师,消化内科,北京协和医院,10.0,擅长：胃食管反流病、贲门失弛缓症、功能性食管疾病、功能...,￥300,未开通
张德新,主任医师,消化内科,西京医院,9.9,擅长：各种食管、胃、肠道疾病。包括胃食管反流病，消化不...,￥100,暂无排班
高瑞通,主任医师,肾内科,北京协和医院,9.9,擅长：各种原发和继发性肾小球疾病、肾血管疾病及急、慢性...,￥700,￥1200
施光峰,主任医师,感染发热,复旦大学附属华山医院,9.5,擅长：各种感染病的诊治，尤其擅长慢乙肝、慢丙肝、脂肪肝...,￥498,￥498
程蕾蕾,主任医师,心内科,复旦大学附属中山医院,9.8,擅长：关注恶性肿瘤患者放疗、化疗、靶向及免疫治疗过程中...,￥500,未开通
舒慧君,主任医师,消化内科,北京协和医院,10.0,擅长：消化系统常见病，自身免疫性肝病，自身免疫性胰腺炎...,￥500,￥1000
曹玉珍,主任医师,神经科,北京协和医院,9.9,擅长：各种类型的脑血管病的诊治，包括脑梗塞，脑出血，蛛...,￥300,未开通
汪涛,主任医师,呼吸与危重症医学科,华中科技大学同济医学院附属同济医院,10.0,擅长：肺癌，肺结节的介入消融治疗，气道狭窄，气道瘘治疗...,￥120,暂无排班
廖建泉,主治医师,心内科,复旦大学附属中山医院,10.0,擅长：冠心病、高血压、心律失常、心力衰竭、心肌病等复杂...,￥100,￥200
张峰,主任医师,心内科高级专家门诊,复旦大学附属中山医院,10.0,擅长：冠心病、高血压、高血脂、心律失常、心功能不全等心...,￥380,￥888
郝敬波,主任医师,老年医学科,徐州医科大学附属医院,10.0,擅长：高血压、糖尿病、冠心病、甲状腺疾病、内分泌疾病、...,￥30,￥30
赵雪燕,主任医师,心内科,中国医学科学院阜外医院,,擅长：冠心病、心力衰竭、高血压病、高脂血症的诊治。冠心...,￥300,未开通
张东健,副主任医师,神经内科,天津市静海区医院,10.0,擅长：熟练应对内科常见病得诊疗以及心脑血管疾病的鉴别诊...,￥20,￥29
朱小明,主治医师,内分泌科,复旦大学附属华山医院,10.0,擅长：血糖的精细化和个体化管理、肥胖症的鉴别诊断和治疗...,￥89,￥259
张富花,主任医师,消化内科,甘肃省第二人民医院,10.0,擅长：消化内科疾病，消化心身疾病，失眠，消化不良，消化...,￥30,￥100
李晶,主任医师,内分泌科,吉化集团公司总医院,10.0,擅长：糖尿病及其各种并发症，高血压，甲状腺疾病～～甲亢...,￥30,￥50
魏永罡,副主任医师,呼吸科,兰州市第一人民医院,10.0,擅长：对呼吸系统疾病如肺部感染、肺恶性肿瘤、支气管哮喘...,￥15,￥50
周珊珊,副主任医师,神经内科诊室,哈尔滨医科大学附属第一医院,10.0,擅长：神经内科常见，多发疾病，主要包括脑血管病，脑梗死...,￥39,￥200
吉炜,主治医师,心血管专科,上海儿童医学中心,10.0,擅长：儿童心脏病：包括房室传导阻滞、阵发性室上...,￥100,未开通
张萌萌,住院医师,感染病科,哈尔滨医科大学附属第二医院,10.0,擅长：感染类相关疾病,￥30,未开通
谢容根,副主任医师,感染科·肝病诊疗中心,东莞市第三人民医院,10.0,擅长：常见感染及肝脏相关疾病，如发热查因、肺结核、结核...,￥10,￥300
姚薇,副主任医师,心内科,天津医科大学总医院,10.0,擅长：高血压、冠心病、心律失常、心力衰竭等心脏科疾病的...,￥35,暂无排班
毛靓瑶,主治医师,脾胃病一科,陕西省中医医院,10.0,擅长：慢性胃炎，消化性溃疡，结肠炎，溃疡性结肠炎，功能...,￥30,未开通
杨俊峰,副主任医师,神经内科,天津医科大学总医院,10.0,擅长：天津医科大学总医院神经内科主治医师，擅长帕金森病...,￥60,￥100
葛幸峰,主治医师,消化内科,宁波市医疗中心李惠利东部医院,9.9,擅长：于消化系统病变，尤其成年胃肠，肝胆方面，擅长临床...,￥30,暂无排班
白然,主任医师,内分泌科,大连医科大学附属第一医院,10.0,擅长：糖尿病及其并发症的诊断、治疗以及甲状腺、肾上腺、...,￥30,暂无排班
王晓黎,主任医师,内分泌科,中国医科大学附属第一医院,10.0,擅长：内分泌系统疾病诊治，包括各种类型糖尿病，甲状腺疾...,￥200,￥199
孟馨,主任医师,内分泌科,中国医科大学附属第一医院,10.0,擅长：糖尿病及并发症的诊治、甲状腺疾病诊治等。,￥89,未开通
赵耀中,主任医师,淋巴瘤诊疗中心,中国医学科学院血液病医院（血液学研究所）,10.0,擅长：各类血液病的诊断与治疗，尤其擅长各类淋巴系统血液...,￥200,￥500
宋雷,主任医师,心内科,中国医学科学院阜外医院,10.0,擅长：冠心病及冠脉介入治疗，冠状动脉内影像及生理学，左...,￥399,￥1992
张鑫,主治医师,肾内科,北京大学第一医院,10.0,擅长：慢性肾脏病、肾小球肾炎、单克隆免疫球蛋白相关肾损...,￥60,未开通
李超,副主任医师,肾内科,北京协和医院,9.9,擅长：膜性肾病、狼疮性肾炎等原发和继发性肾小球疾病,￥200,未开通
吴斌,主治医师,神经内科,复旦大学附属华山医院,,擅长：神经内科的相关疾病,￥100,未开通
李晓光,主任医师,神经科,北京协和医院,9.9,擅长：肌萎缩侧索硬化及其他神经系统退行性疾病（如老年痴...,￥999,￥1999
杨帆,主任医师,抗生素研究所,复旦大学附属华山医院,9.3,擅长：各类细菌、真菌感染诊治，抗菌药物合理应用。,￥800,￥1000
陈雪华,副主任医师,呼吸内科,复旦大学附属中山医院,9.9,擅长：急性、慢性肺炎，肺结节，隐原性机化性肺炎，肺隐球...,￥100,未开通
罗锋,主治医师,呼吸科,四川大学华西医院,9.9,擅长：医学博士。在呼吸系统常见疾病以及多发病，尤其是对...,￥140,暂无排班
侯婉音,主治医师,肾内科,北京大学第一医院,10.0,擅长：IgA肾病，膜性肾病，肾病综合征，新冠病毒感染后...,￥100,￥300
徐仁德,主治医师,心内科,复旦大学附属中山医院,,擅长：心内科相关疾病,￥100,未开通
陈辉,主治医师,消化内科,西京医院,9.9,擅长：肝炎（乙肝，丙肝等）的规范治疗，肝硬化并发症的规...,￥69,￥99
李异玲,主任医师,消化内科,中国医科大学附属第一医院,10.0,擅长：各种急慢性肝病的诊治，尤其是脂肪性肝病，药物性肝...,￥100,暂无排班
黄智伟,副主任医师,心内科,中国医学科学院阜外医院,10.0,擅长：冠心病心肌梗死高血压病高脂血症心律失常（...,￥150,￥500
王家旭,主治医师,消化内科,南宁市第一人民医院,10.0,擅长：胃肠镜检查以及胃肠镜下多种疾病的治疗。擅长消化道...,￥30,￥50
李宪乔,主治医师,肾内科,胜利油田中心医院,10.0,"擅长：常见肾病内科疾病诊治,常见肾脏病相关症状(水肿、...",￥60,￥100
赵威,副主任医师,消化科,天津医科大学总医院,10.0,擅长：肠易激综合征，便秘，腹泻，腹胀，消化不良，胃食管...,￥80,暂无排班
孟培培,主治医师,消化内科,中国人民解放军联勤保障部队第980医院,10.0,擅长：脑梗塞，脑出血，植物神经功能紊乱，反流性食管炎，...,￥20,暂无排班
魏文迪,主治医师,感染科,泰安市中医医院,10.0,擅长：中西医结合进行病毒性肝炎，乙肝，丙肝，肝硬化，肝...,￥0,￥100
孙大朋,主治医师,呼吸内科,威海市妇幼保健院,10.0,擅长：呼吸系统常见病、多发病的诊治，尤其擅长冠状病毒肺...,￥29,￥50
褚鹤龄,副主任医师,神经内科,上海市第六人民医院,10.0,擅长：各种不明原因的头晕、眩晕，脑梗死、脑出血、静脉窦...,￥149,暂无排班
陈睿,主治医师,老年病内科,西京医院,,擅长：暂无介绍,￥10,未开通
于慧敏,主任医师,风湿免疫科,哈尔滨医科大学附属第二医院,10.0,擅长：类风湿性关节炎，强直性脊柱炎，骨关节炎,￥30,未开通
李忠,主任医师,神经内科,北京市第一中西医结合医院,10.0,擅长：头晕，头痛，震颤，失眠，脑血管病。,￥59,￥60
范庭涛,副主任医师,呼吸内科,三明市第一医院,10.0,擅长：呼吸系统疾病，包括上呼吸道感染、急慢性咳嗽、急性...,￥15,暂无排班
张炎,副主任医师,血液内科,北京协和医院,9.4,擅长：淋巴瘤，骨髓瘤，白血病，再生障碍性贫血等各种血液...,未开通,未开通
路美娟,副主任医师,心内二科,天津中医药大学第二附属医院,10.0,擅长：中西医治疗冠心病，心绞痛，心律失常，心衰，高血压...,￥20,￥30
王卓群,主治医师,心内科,天津医科大学总医院,10.0,擅长：心内科相关疾病,￥30,暂无排班
郝玉明,主任医师,心血管内科,河北医科大学第二医院,10.0,擅长：心血管疾病的诊断和治疗,￥100,暂无排班
刘乐明,主治医师,普内科,南昌大学第一附属医院,10.0,擅长：冠心病、高血压、心律失常、高脂血症等心血管内科疾...,￥15,￥60
于明香,主任医师,内分泌科高级专家门诊,复旦大学附属中山医院,9.9,擅长：内分泌与代谢疾病：骨质疏松、糖尿病、甲状腺疾病、...,￥500,￥880
刘艳,副主任医师,遗传性神经肌肉病,华中科技大学同济医学院附属同济医院,9.9,擅长：儿科神经系统疾病如儿童脑发育迟缓、脑性瘫痪、儿童...,￥60,暂无排班
孙石磊,主任医师,神经内科(河医院区),郑州大学第一附属医院,9.9,擅长：脑血管疾病、重症肌无力、癫痫、眩晕、痴呆、颅内感...,￥80,￥500
陈小东,主任医师,呼吸科,复旦大学附属华山医院,9.7,擅长：肺部结节、肺癌、慢性咳嗽、哮喘、慢阻病、肺纤维化...,￥500,￥1000
李谦,副主任医师,感染发热,复旦大学附属华山医院,9.8,擅长：发热待查、疑难感染性疾病以及慢性肝病的鉴别诊断与...,￥200,未开通
杨阳,副主任医师,心内科,北京儿童医院,10.0,擅长：小儿先心病动脉导管，房间隔缺损，室间隔缺损等的介...,￥50,￥300
戴艳,副主任医师,肾病科,复旦大学附属中山医院,10.0,擅长：糖尿病肾病，高血压肾病，肾脏疾病高尿酸血症等一体...,￥120,￥300
王一梅,副主任医师,肾病科,复旦大学附属中山医院,10.0,擅长：急性肾损伤、血尿蛋白尿、慢性肾功能不全、高尿酸血...,￥100,未开通
杨志梅,主治医师,血液病研究所,北京大学人民医院,10.0,擅长：白血病，淋巴瘤，骨髓瘤，骨髓增生异常综合征，再生...,未开通,暂无排班
缪连生,副主任医师,消化内科,甘肃省第二人民医院,10.0,擅长：从事消化及消化内镜30余年。在消化及消化内镜下各...,￥25,￥38
陈秀梅,副主任医师,心血管内科,江苏省人民医院,10.0,擅长：甲流奥司他韦处方、长新冠后遗症（新冠感染后胸闷、...,￥100,￥200
潘超,主治医师,神经内科,华中科技大学同济医学院附属同济医院,10.0,擅长：脑梗死，脑出血，周围神经病，抑郁焦虑，癫痫，帕金...,￥99,未开通
薛喜锐,主任医师,呼吸内科,甘肃省第二人民医院,10.0,擅长：慢性阻塞性肺疾病、支气管哮喘、肺结核、各种肺炎及...,￥20,￥40
徐臣年,主治医师,心脏内科,西京医院,10.0,擅长：心脏瓣膜病、先天性心脏病、主动脉夹层动脉瘤，主动...,￥50,￥50
李博,主治医师,心血管内科,浙江大学医学院附属第一医院,10.0,擅长：高血压病、冠心病、心律失常、心力衰竭以及老年性、...,￥35,￥80
何晓敏,副主任医师,心血管专科,上海儿童医学中心,10.0,擅长：国内率先开展先天性心脏病的微创与美容外科一体化治...,￥50,未开通
韩保林,主治医师,呼吸内科,长沙市第九医院,10.0,擅长：常见急慢性病，呼吸系统如老慢支、哮喘、慢阻肺等，...,￥20,暂无排班
车明文,主治医师,感染科,中国人民解放军新疆军区总医院,10.0,擅长：乙肝，结核等传染性疾病的治疗,￥20,未开通
李六生,主任医师,肾内科,宜昌市第一人民医院,10.0,擅长：慢性肾功能衰竭、狼疮肾炎、原发性肾病综合征、...,￥30,暂无排班
赵文,主任医师,干部保健科,天津医科大学总医院,10.0,擅长：老年病、脑血管病、癫痫、认知功能障碍等神经系统疾...,￥30,暂无排班
石建邦,副主任医师,呼吸科,九江市第一人民医院,10.0,擅长：呼吸内科常见疾病,￥30,未开通
廖彬,副主任医师,呼吸科,九江市第一人民医院,10.0,擅长：感染性疾病特别是肺部感染的诊治，慢阻肺、呼吸衰竭...,￥15,未开通
颜承尧,副主任医师,内科,滕州市中医医院,10.0,擅长：从事内科临床工作30余年，临床经验丰富，擅长内科...,￥20,暂无排班
王洪永,副主任医师,内分泌二科,泰安市中医医院,10.0,擅长：泰安市中医医院内分泌二科副主任医师,￥0,未开通
王征,副主任医师,老年病内科,北京大学第三医院,10.0,擅长：老年医学、老年综合评估、老年心血管病及结构性心脏...,￥100,暂无排班
周立,主治医师,心内科,上海交通大学附属胸科医院,,擅长：快速性和缓慢性心律失常,￥20,暂无排班
顾宇彤,主任医师,呼吸内科,复旦大学附属中山医院,9.7,擅长：肺部疑难疾病诊断，慢性阻塞性肺病、哮喘、咳嗽、肺...,￥300,￥500
蒋进军,主任医师,呼吸内科,复旦大学附属中山医院,9.7,擅长：各种原因导致的肺栓塞、肺高压、肿瘤相关性肺炎、重...,￥380,￥800
欧阳铭,副主任医师,呼吸科门诊,广州医科大学附属第一医院,9.9,擅长：支气管哮喘、慢性支气管炎、呼吸道感染性疾病的诊治...,￥200,￥800
崔国惠,主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,擅长：白血病、淋巴瘤、造血干细胞移植,￥100,暂无排班
赵桂宪,副主任医师,神经内科,复旦大学附属华山医院,9.7,擅长：颅内单发/多发病变的诊断和鉴别诊断，专长中枢神经...,￥360,￥500
黎纬明,副主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,擅长：慢性粒细胞白血病，造血系统恶性疾病、造血干细胞移...,￥50,未开通
郑丹侠,主任医师,肾病内科,北京大学第三医院,10.0,擅长：各种肾炎的诊断和治疗膜性肾病，IgA肾病，微小病...,￥150,暂无排班
宋涛,副主任医师,心血管内科,武汉大学人民医院,10.0,擅长：冠心病介入诊疗高血压药物调整心力衰竭的药物治疗,￥49,￥100
岳华,主任医师,肾病科,新疆维吾尔自治区人民医院,10.0,"擅长：肾病科常见病，多发病，各类急慢性肾脏疾病,继发性...",￥30,暂无排班
曾敬清,主治医师,消化科,上海儿童医学中心,10.0,擅长：常见儿童消化科相关疾病：腹泻，便秘，消化不良，幽...,￥0,￥300
贾红蔚,副主任医师,内分泌科,天津医科大学总医院,10.0,擅长：糖尿病和甲状腺疾病的诊治,￥20,￥120
沈赟,主治医师,内分泌代谢科,上海市第六人民医院,10.0,擅长：糖尿病，肥胖，甲状腺疾病，多囊卵巢综合症等内分泌...,￥80,￥100
林勇,主任医师,呼吸科,南京市胸科医院,10.0,擅长：在近四十年的临床实践中，积累了丰富的临床经验，尤...,￥158,￥249
林煌斌,主治医师,神经内科,上海长海医院,10.0,擅长：脑血管病（包括脑梗死，脑梗塞，脑卒中，脑中风，脑...,￥50,暂无排班
刘序友,主任医师,消化内科,广州市红十字会医院,10.0,擅长：胃炎、幽门螺杆菌感染、肠炎、食管炎、肝炎、肝硬化...,￥49,￥89
吕永楠,副主任医师,心血管内科,武汉大学人民医院,10.0,擅长：冠心病、心绞痛、高血压、心肌炎、心律失常、房颤、...,￥99,未开通
张磊,主治医师,内科,山东省立第三医院,10.0,擅长：内科常见疾病的诊治，如：水肿蛋白尿血尿高血压等急...,￥29,￥100
刘志平,主治医师,呼吸科,黑龙江中医药大学附属第一医院,10.0,擅长：肺炎、弥漫性泛细支气管炎、哮喘、慢性阻塞性肺疾病...,￥50,￥50
马毓,主治医师,门诊高血压,上海交通大学医学院附属瑞金医院,10.0,擅长：高血压优化治疗，高血压病因筛查，难治性高血压诊治,￥40,未开通
谭晓风,副主任医师,传染科,联勤保障部队第904医院（无锡市太湖医院）,10.0,擅长：中西医结合治疗肝病，常规传染病的防治，对部分妇科...,￥40,￥52
张立辉,副主任医师,消化内科,日照市中医医院,10.0,擅长：消化内科常见病消化性溃疡，消化道出血，急性胰腺炎...,￥20,￥200
吴道香,主治医师,血液科门诊,北京大学首钢医院,10.0,擅长：各种血液病诊断和治疗，尤其是急性白血病，多发性骨...,￥20,￥30
杨军,副主任医师,神经内科,中国医科大学附属第一医院,10.0,擅长：急性脑血管病诊断治疗,￥50,￥50
井丽萍,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,9.9,擅长：红细胞疾病、出凝血疾病的临床诊疗，尤其是再生障碍...,￥150,￥300
胡嘉禄,主治医师,心内科,复旦大学附属中山医院,9.6,擅长：擅长各类心血管疾病（高血压、冠心病、高血脂、房颤...,￥98,未开通
沈捷,主任医师,心血管专科,上海儿童医学中心,9.9,擅长：先天性心脏病的介入治疗以及心律失常、川崎病、肺动...,￥200,未开通
李渊,主任医师,消化科,北京大学第三医院,9.9,擅长：各种消化道疾病，尤其是早期胃癌、食管癌及癌前病变...,￥110,暂无排班
代世摩,主治医师,心内科,复旦大学附属中山医院,10.0,擅长：心房颤动，室上性心动过速，室性早搏，室性心动过速...,￥100,未开通
李瑛,主治医师,呼吸内科(内科新冠门诊),中南大学湘雅医院,9.9,擅长：慢性支气管炎，肺气肿，慢阻肺、哮喘、肺癌，肺结核...,￥169,￥300
郭保静,副主任医师,心内科,首都医科大学附属北京安贞医院,9.9,擅长：小儿心律失常诊治、射频消融；先天性心脏病的介入治...,￥30,暂无排班
李雯娜,副主任医师,心脏内科,中国医科大学附属第一医院,10.0,擅长：擅长冠心病(心绞痛、急性心肌梗死)，高血压(难治...,￥100,暂无排班
苌新明,主任医师,消化内科,西安交通大学第一附属医院,9.8,擅长：各种急、慢性胃炎、胃溃疡、十二指肠溃疡、幽门螺杆...,￥60,￥80
孔军,副主任医师,血液病研究所,北京大学人民医院,10.0,擅长：治疗造血干细胞移植并发症及急慢性白血病。同时对血...,￥500,￥300
陈凤欣,主任医师,感染科,北京地坛医院,10.0,擅长：各种类型肝炎（含乙肝、丙肝、甲肝、戊肝、脂肪肝等...,￥100,￥300
张文礼,副主任医师,内分泌科门诊,南京市第一医院,10.0,擅长：熟练掌握糖尿病的强化治疗、并发症的防治，尤其是外...,￥30,￥29
周琳,主任医师,消化内科(河医院区),郑州大学第一附属医院,10.0,擅长：1.消化系统疾病，尤其是胰腺疾病及胃肠胰神经内分...,￥80,暂无排班
尹延伟,副主任医师,神经内科门诊,空军特色医学中心,10.0,擅长：神经内科临床工作16年，擅长失眠症、植物神经功能...,￥79,￥199
薛娥,副主任医师,内科门诊,淮安市妇幼保健院,10.0,擅长：对内科常见病多发病的诊断和治疗，如：呼吸道感染、...,￥50,￥120
刘彤,主任医师,心内科,首都医科大学附属北京安贞医院,10.0,擅长：心力衰竭，心肌病，冠心病，高血压，心律失常。,￥500,￥1000
